NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN	200	159		
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_UP	200	183		
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN	200	174		
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_UP	198	140		
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_DN	199	183		
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_UP	200	163		
GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN	199	139		
GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_UP	198	153		
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN	200	173		
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_UP	200	182		
GSE411_100MIN_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN	200	180		
GSE411_100MIN_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	200	173		
GSE411_UNSTIM_VS_100MIN_IL6_STIM_MACROPHAGE_DN	200	180		
GSE411_UNSTIM_VS_100MIN_IL6_STIM_MACROPHAGE_UP	200	179		
GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN	200	182		
GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	200	174		
GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_DN	200	170		
GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_UP	200	175		
GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN	199	170		
GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	199	170		
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_DN	200	173		
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_DN	200	172		
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_UP	200	173		
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_DN	200	179		
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_UP	200	176		
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_UP	200	176		
GSE4142_GC_BCELL_VS_MEMORY_BCELL_DN	200	167		
GSE4142_GC_BCELL_VS_MEMORY_BCELL_UP	200	165		
GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_DN	200	179		
GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_UP	199	172		
GSE4142_NAIVE_VS_GC_BCELL_DN	197	155		
GSE4142_NAIVE_VS_GC_BCELL_UP	199	162		
GSE4142_NAIVE_VS_MEMORY_BCELL_DN	200	137		
GSE4142_NAIVE_VS_MEMORY_BCELL_UP	199	145		
GSE4142_PLASMA_CELL_VS_GC_BCELL_DN	200	171		
GSE4142_PLASMA_CELL_VS_GC_BCELL_UP	200	169		
GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_DN	200	156		
GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP	199	147		
GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	200	182		
GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP	199	167		
GSE41867_DAY15_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN	190	144		
GSE41867_DAY15_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP	199	158		
GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	200	179		
GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP	200	162		
GSE41867_DAY6_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN	200	186		
GSE41867_DAY6_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP	200	177		
GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	196	155		
GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	196	148		
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	190	112		
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	189	96		
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	200	170		
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	200	169		
GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	200	179		
GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	200	169		
GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	200	182		
GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP	199	180		
GSE41867_DAY8_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN	200	178		
GSE41867_DAY8_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP	200	182		
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	183	99		
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	191	122		
GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	200	173		
GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	200	183		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_DN	186	119		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_UP	200	162		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN	200	177		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP	200	174		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_DN	200	176		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_UP	200	174		
GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_DN	200	172		
GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP	199	171		
GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	199	181		
GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	200	172		
GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_DN	195	161		
GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_UP	186	120		
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN	200	182		
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP	200	174		
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN	199	177		
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP	199	174		
GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_DN	200	183		
GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_UP	192	155		
GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	200	180		
GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	200	182		
GSE41867_NAIVE_VS_DAY6_LCMV_EFFECTOR_CD8_TCELL_DN	200	171		
GSE41867_NAIVE_VS_DAY6_LCMV_EFFECTOR_CD8_TCELL_UP	200	185		
GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	199	173		
GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	200	160		
GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	194	143		
GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	200	172		
GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN	200	177		
GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP	200	169		
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	200	176		
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_UP	200	183		
GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	199	165		
GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	199	163		
GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	173		
GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	199	166		
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	171		
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	154		
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_DN	200	168		
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP	200	157		
GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	150		
GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	158		
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	171		
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	162		
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	162		
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	141		
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN	200	171		
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP	200	173		
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_DN	200	166		
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_UP	200	178		
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_DN	200	170		
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP	200	180		
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_DN	199	164		
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_UP	200	168		
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN	200	150		
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_UP	199	157		
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_DN	200	161		
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP	200	173		
GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_DN	200	155		
GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_UP	199	160		
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN	196	153		
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_UP	197	160		
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN	200	177		
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_UP	200	173		
GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_DN	199	168		
GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_UP	200	171		
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN	200	159		
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP	199	163		
GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_DN	200	169		
GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_UP	200	161		
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN	200	181		
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP	198	172		
GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN	200	178		
GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_UP	200	174		
GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_DN	200	165		
GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP	200	179		
GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_DN	197	150		
GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_UP	196	161		
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_DN	200	163		
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_UP	197	159		
GSE42021_TREG_VS_TCONV_PLN_DN	199	177		
GSE42021_TREG_VS_TCONV_PLN_UP	200	168		
GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_DN	197	147		
GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_UP	200	180		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN	199	172		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP	200	183		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN	200	178		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_UP	200	180		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN	199	173		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_UP	200	186		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_8H_DN	197	154		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_8H_UP	200	175		
GSE42724_B1_BCELL_VS_PLASMABLAST_DN	200	175		
GSE42724_B1_BCELL_VS_PLASMABLAST_UP	199	168		
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_DN	200	174		
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP	199	180		
GSE42724_MEMORY_VS_B1_BCELL_DN	197	163		
GSE42724_MEMORY_VS_B1_BCELL_UP	200	163		
GSE42724_NAIVE_BCELL_VS_PLASMABLAST_DN	198	160		
GSE42724_NAIVE_BCELL_VS_PLASMABLAST_UP	197	159		
GSE42724_NAIVE_VS_B1_BCELL_DN	199	166		
GSE42724_NAIVE_VS_B1_BCELL_UP	200	163		
GSE42724_NAIVE_VS_MEMORY_BCELL_DN	200	174		
GSE42724_NAIVE_VS_MEMORY_BCELL_UP	200	165		
GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_DN	199	162		
GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP	200	186		
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_DN	200	160		
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP	200	161		
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN	200	178		
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_UP	200	170		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_DN	198	154		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_UP	199	167		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_DN	199	174		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_UP	200	171		
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	200	162		
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	199	170		
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_DN	194	138		
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_UP	197	148		
GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_DN	197	166		
GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_UP	193	120		
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN	200	179		
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_UP	200	176		
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN	200	177		
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_UP	200	174		
GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_DN	185	117		
GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_UP	189	131		
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN	193	130		
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_UP	197	164		
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_DN	189	121		
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_UP	194	147		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	199	170		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_UP	200	176		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	200	156		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	199	158		
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	199	165		
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	199	172		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	200	180		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_UP	200	166		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	200	155		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	200	181		
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	200	180		
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	200	174		
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN	200	174		
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_UP	200	149		
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN	200	181		
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP	200	181		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_DN	200	165		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_UP	200	170		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	199	154		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	165		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN	200	173		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_UP	199	168		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	161		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	173		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_DN	200	152		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_UP	200	176		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	163		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	199	166		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_DN	200	167		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP	200	178		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	167		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	170		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_DN	200	145		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_UP	200	169		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	158		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	199	173		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_DN	199	153		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP	200	168		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	166		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	171		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	200	175		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP	200	164		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_DN	200	159		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP	200	164		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	200	175		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP	200	169		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_DN	200	174		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP	200	172		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_DN	200	154		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_UP	200	165		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_DN	200	158		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP	200	167		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_DN	200	159		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_UP	200	153		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_DN	200	164		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_UP	200	165		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_DN	200	162		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_UP	200	172		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_DN	200	170		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_UP	200	163		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN	200	162		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_UP	200	160		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_DN	200	164		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_UP	200	166		
GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_DN	200	176		
GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_UP	200	140		
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	200	165		
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_UP	200	147		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	200	171		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_DN	200	180		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	200	171		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP	200	163		
GSE44649_WT_VS_MIR155_KO_ACTIVATED_CD8_TCELL_DN	200	167		
GSE44649_WT_VS_MIR155_KO_ACTIVATED_CD8_TCELL_UP	199	177		
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_DN	200	164		
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP	198	165		
GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN	197	174		
GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_UP	200	176		
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN	199	178		
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_UP	198	172		
GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_DN	200	163		
GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_UP	200	159		
GSE45365_BCELL_VS_CD8_TCELL_DN	191	114		
GSE45365_BCELL_VS_CD8_TCELL_UP	190	115		
GSE45365_CD8A_DC_VS_CD11B_DC_DN	198	162		
GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_DN	196	158		
GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_MCMV_INFECTION_DN	191	125		
GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_MCMV_INFECTION_UP	198	138		
GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_UP	195	148		
GSE45365_CD8A_DC_VS_CD11B_DC_UP	197	156		
GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_DN	195	161		
GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_UP	200	164		
GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_DN	196	157		
GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_UP	200	174		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_DN	196	137		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_DN	192	138		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_UP	194	153		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_UP	189	155		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_DN	200	172		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_DN	199	183		
