	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
LINC01422	7.40050493853788	-0.00995532777570115	0.210258912136689	0.904375558973228	NA	LINC01422
OSM	1808.46655396635	-0.0231305037587366	0.156843174105124	0.830201848994991	0.915191301701095	OSM
DRG1	384.820494076195	0.0660600672222402	0.0728947974237917	0.333024447567658	0.569590496905169	DRG1
AL008638.1	16.250330267459	-0.0530767398580079	0.199066111731921	0.574183080340367	0.763710895461159	AL008638.1
HORMAD2	3.48406737584337	0.00789693966755142	0.210753012524997	0.923595405200022	NA	HORMAD2
NCF4	1446.65904689067	0.125021196525295	0.116816039988644	0.199025247638319	0.422069527683252	NCF4
AL021877.1	4.49189846398699	0.0195271316282723	0.20109673562335	0.830526395009726	NA	AL021877.1
MIATNB	355.130656732764	-0.546224058691429	0.120810475602051	4.05768051229302e-08	2.55923706596767e-05	MIATNB
SFI1	235.945748345672	-0.12336757884971	0.148983966305252	0.254059022538288	0.488887367938344	SFI1
CACNA1I	3.74707425112298	-0.0262873291856584	0.211313821047366	0.750408735783343	NA	CACNA1I
TNRC6B	1355.31250913407	0.0722993566192406	0.144481752537787	0.498805730200302	0.707808216895544	TNRC6B
HORMAD2-AS1	102.141317045233	-0.0722536092205042	0.139483180239557	0.494595471373661	0.704573507649271	HORMAD2-AS1
AC004264.2	45.8807304172309	-0.050736339792505	0.175841644841164	0.630915668181036	0.803893989904552	AC004264.2
MCAT	47.1515002595175	0.0677432191960061	0.162506548007206	0.531022035151945	0.733484915589478	MCAT
ENTHD1	22.9149813953789	-0.0883224176856878	0.213605426617522	0.319605171917338	0.557509614387613	ENTHD1
LIF	569.087507230918	-0.0749858311149917	0.183539636240507	0.470163982711262	0.68635753896293	LIF
CBX7	90.7144928137437	0.0604822330279477	0.13761804639892	0.565527752984434	0.758062452006763	CBX7
PNPLA3	3.04050419957126	-0.0506952146341978	0.222798148039016	0.500256090258655	NA	PNPLA3
EFCAB6	4.06724134321877	0.0559692446581024	0.191430834943781	0.573014255799587	NA	EFCAB6
TBC1D22A	1841.98350419221	-0.172336132610264	0.0918035430771902	0.0363821819808479	0.154005113562266	TBC1D22A
ZBED4	460.338939256682	-0.184326285058539	0.100685619259534	0.0366650013048943	0.154745577921886	ZBED4
RPL3	6596.44955150744	-0.115541435839333	0.113374424616926	0.226738784965591	0.456545333972218	RPL3
AL022329.1	16.9458039094033	0.105692035476637	0.190272881207319	0.30486257700696	0.544045382977255	AL022329.1
GTSE1	21.5895595328063	-0.0394002734865549	0.178260340143609	0.706462176822623	0.849640564062076	GTSE1
LINC01643	3.21890147596063	-0.0131929640926822	0.207706769956509	0.877173340347997	NA	LINC01643
LINC00229	2.71283386372974	-0.0204176754043745	0.225002063975047	0.765376070450942	NA	LINC00229
PRR5-ARHGAP8	6.15674954991415	0.085502683990486	0.20294984099464	0.367649095407319	NA	PRR5-ARHGAP8
SAMM50	329.642911775885	0.0745732288251294	0.135973808287424	0.476901754621881	0.691605445975475	SAMM50
TTC38	284.774274998978	0.216218720926554	0.159849680600142	0.0525548779752936	0.192555839220682	TTC38
SLC25A17	59.6006064697008	-0.0231992661320525	0.142205259921628	0.827142367640594	0.913676231925557	SLC25A17
TRIOBP	1149.50534372217	0.00414573393189931	0.124470237100831	0.967160334369764	0.982138973298131	TRIOBP
PIK3IP1-AS1	22.3185530186367	0.0166015299337015	0.187559332876534	0.868398387004465	0.935046999586458	PIK3IP1-AS1
TTLL12	303.195755276591	0.199023673701804	0.135862423236732	0.0593752986261196	0.207008641827574	TTLL12
PRR5	12.0489889539651	0.0545388508355053	0.202958622923601	0.552615461877463	0.748898039444461	PRR5
PIM3	10554.7009636557	0.0514422091855953	0.0928032419773837	0.536061049361905	0.736986568278849	PIM3
GTSE1-AS1	2.76490281573999	-0.0160859076694939	0.214922124393003	0.837634217084899	NA	GTSE1-AS1
DENND6B	158.23622118185	0.259388793519369	0.133947763693369	0.0137416092178387	0.0854495840799408	DENND6B
AC002378.1	159.779056545917	0.108105709350926	0.187141757929615	0.300130513339543	0.539638717152282	AC002378.1
CERK	1314.96609878934	-0.209576684046108	0.11560393276836	0.0303881609387925	0.139222134774924	CERK
PPP6R2	716.560170983175	-0.0828623453205244	0.0747491024558091	0.234635938654113	0.465790318865966	PPP6R2
PRR14L	1630.39906817566	-0.29342182187794	0.150228537401578	0.00825131424657585	0.0627373197765366	PRR14L
RTL6	580.027999696218	-0.184584212239036	0.115421889103082	0.0562592965028193	0.200633920888487	RTL6
FAM83F	2.71685451322537	0.00768588707894189	0.229610749988352	0.901997096645563	NA	FAM83F
BX537318.2	9.16683768014719	-0.199561674044442	0.227827681924096	0.0548115885507595	NA	BX537318.2
ALG12	80.2323133019116	0.151264495452444	0.114288648983551	0.115405432339083	0.306567209880305	ALG12
SYNGR1	149.503508215338	0.141620335736324	0.146058969101299	0.189119183574821	0.409562391505641	SYNGR1
SEZ6L	50.0095445265361	0.0351984475626382	0.176415181613867	0.737787479736123	0.865851069387289	SEZ6L
IFT27	125.588941277467	0.0385695967093843	0.121097312310951	0.697629405636502	0.844621500013433	IFT27
PDGFB	113.695270905062	0.0663208654460415	0.196247181457897	0.49493215421408	0.704651873864935	PDGFB
MPPED1	1.95171296434907	0.00727853614588147	0.219291588083607	0.921213157824234	NA	MPPED1
PARVG	2553.01886225254	-0.0173078150647058	0.0973820753181546	0.840852012646039	0.92054155163527	PARVG
PRR34	8.67458082219518	0.17866251081901	0.213545498294171	0.0846877796840272	NA	PRR34
BIK	15.5982679397553	-0.161694755094811	0.187374168763721	0.13476063726262	0.335500205593219	BIK
TTLL1	21.6645030161869	0.0628521017465472	0.153012371672233	0.56048895363037	0.754382227550327	TTLL1
PKDREJ	2.71485569190749	-0.0234020428326721	0.220094370229483	0.751112177873352	NA	PKDREJ
ANKRD54	78.7049345992462	-0.0146113738000524	0.116264465082515	0.880271880192171	0.941625024482741	ANKRD54
TSPO	3742.28151147166	0.010686436103952	0.119284947919246	0.913554364869358	0.958410972457828	TSPO
LINC01521	4.48613176556445	0.146717837535825	0.216433842253874	0.132628293609687	NA	LINC01521
BX537318.1	10.7320210496462	-0.201107485725796	0.207458437191225	0.0626537163605825	0.213768282636763	BX537318.1
AL022326.1	11.097694809636	0.475174636713637	0.376615550878572	0.00131575492529095	0.0202641557970681	AL022326.1
PATZ1	70.6178763411853	0.174644031484131	0.128630357273824	0.0891507711296722	0.264398110974588	PATZ1
LINC00899	21.2323836826927	0.165511280972202	0.178927576568643	0.13152587828406	0.33085969715403	LINC00899
SHISAL1	9.89952011782186	-0.143077061378103	0.235459572269084	0.112712234945353	NA	SHISAL1
XPNPEP3	132.356322446487	-0.0935184507746486	0.107740904004486	0.312005815557066	0.549902465343092	XPNPEP3
ZNRF3	31.9077981670858	0.0439524547249636	0.173198686504346	0.678885600764716	0.833503873018972	ZNRF3
PACSIN2	2961.13785444873	-0.153216359879469	0.116696049767741	0.115373151699006	0.306567209880305	PACSIN2
SLC5A4-AS1	3.0933560849293	0.00459734289320497	0.217772059593804	0.951209996749321	NA	SLC5A4-AS1
AL021937.1	4.39861080671188	0.107672836047235	0.234350183089162	0.186873964324807	NA	AL021937.1
AL021937.4	3.56373148261841	0.0792559612028837	0.212297469615115	0.368541252473821	NA	AL021937.4
RTCB	915.415611102492	0.271580673467924	0.147430788411269	0.0135147170983558	0.084554760494909	RTCB
YWHAH	557.218282536762	0.130244884613518	0.128112904174012	0.203244207812855	0.426957895714714	YWHAH
ASPHD2	41.2550780854985	0.552757080122261	0.314579585687037	0.000283860435376905	0.00778412311918655	ASPHD2
SRRD	59.6192478649377	-0.0702839205854528	0.13026293673842	0.494925317852697	0.704651873864935	SRRD
TFIP11	658.748781971236	-0.171784957683062	0.130191673226399	0.0964392651261001	0.27682459346933	TFIP11
C1QTNF6	11.1527241818045	-0.0937788911664366	0.192739776455903	0.353451945735421	0.589988830899794	C1QTNF6
SSTR3	5.66633590053144	-0.00656351725194392	0.224945633680829	0.922501959810863	NA	SSTR3
TMPRSS6	3.55551359583349	-0.093294418429824	0.253111042571342	0.172790707738439	NA	TMPRSS6
ADORA2A-AS1	316.564033731909	-0.289544300654491	0.195793168740488	0.0136283543185546	0.0850648223135038	ADORA2A-AS1
UPB1	1228.05939294162	0.0537270636872522	0.143608500676676	0.614328584108033	0.79344535314587	UPB1
AP000357.1	6.26233392560759	-0.0991458956302936	0.181930435625682	0.347408735471423	NA	AP000357.1
CRIP1P4	39.7024356084392	0.0261823393404703	0.186358293007642	0.795401780133147	0.899205921633965	CRIP1P4
FAM19A5	2.19567286209417	0.00146846323920829	0.218408108665638	0.984258093297631	NA	FAM19A5
MAPK1	4322.33711678046	-0.104033146949959	0.0916121079849927	0.206144842747173	0.430796535529553	MAPK1
MTMR3	850.428977458419	-0.325390887224127	0.119037780985418	0.000974510845439024	0.0170057920261395	MTMR3
MYO18B	6.19421700670385	0.118706110071078	0.194386405258803	0.24665148359988	NA	MYO18B
SGSM3	4.78784327732465	0.0360178951358212	0.205461243811815	0.683940029655264	NA	SGSM3
MORC2-AS1	2.52472340859047	-0.12636942623385	0.230089377651406	0.151734580255073	NA	MORC2-AS1
MORC2	171.997196246844	0.163877715856772	0.149147432727878	0.131849041583195	0.331373919500838	MORC2
CA15P1	5.65671850378446	0.0376595437557913	0.202873288282123	0.677876459201944	NA	CA15P1
NDUFA6	576.558430567071	0.312751569420772	0.108401617411357	0.00074852308147713	0.0144101572880299	NDUFA6
NDUFA6-AS1	15.502492103909	-0.0288227025218507	0.1654016557732	0.788447288262263	0.89493395604025	NDUFA6-AS1
CYP2D8P	3.23128929153075	-0.0225683555549749	0.213777097914094	0.777937488634598	NA	CYP2D8P
AL022316.1	8.85242506068695	-0.0960465479860228	0.189434348041399	0.349496666225539	NA	AL022316.1
RRP7A	283.779047918026	0.0674774762378138	0.129935885411955	0.511805992416301	0.71876071071164	RRP7A
NPTXR	3.96840649372969	-0.0645323341014637	0.219788403292761	0.421256198427864	NA	NPTXR
CBX6	1533.98248968667	0.21425344653356	0.151548533025367	0.051586130165457	0.190481821589484	CBX6
APOBEC3B	37.4557173461618	0.205754758018683	0.276862099090846	0.0342819477744247	0.148971259275674	APOBEC3B
APOBEC3B-AS1	4.31792499189243	0.108372608895533	0.238524787802936	0.174824210349248	NA	APOBEC3B-AS1
APOBEC3C	12.9057889926791	0.114990104255679	0.192247541001808	0.264106441552643	0.499210307218804	APOBEC3C
APOBEC3F	106.365870794995	0.369325818737587	0.20737386798771	0.00282876491123904	0.032256454669366	APOBEC3F
APOBEC3G	344.105837765687	0.833611023027128	0.260568605489653	4.05114468560911e-07	0.000119238691913095	APOBEC3G
TAB1	248.159177084226	0.202947981265171	0.138824624132552	0.056866969193881	0.201876978550778	TAB1
MGAT3	5.94763177424165	0.0249226125925375	0.216068367301832	0.749196776235077	NA	MGAT3
MIEF1	305.239280359512	-0.0768814779503236	0.127586900116508	0.451046252395709	0.670084273860385	MIEF1
RPS19BP1	266.978617644429	0.103004509418435	0.121600997063735	0.300907718046345	0.54021676434881	RPS19BP1
SLC25A18	21.2941185576861	-0.162019524996388	0.147899659856534	0.135307399405822	0.336426976746783	SLC25A18
ATP6V1E1	1614.02070872545	-0.0279610922842021	0.0900355826386983	0.730659567691782	0.862145743793109	ATP6V1E1
BCL2L13	1747.9972236423	0.00475130616950808	0.115751519632378	0.960833077856408	0.979023038556508	BCL2L13
LINC00528	420.478987874223	0.27831761416133	0.12910907959839	0.00709824446157719	0.0572641960759999	LINC00528
MICAL3	52.0127532698033	-0.0792207519710088	0.170999696373042	0.460751813694177	0.678676353689877	MICAL3
AC016027.1	3.63747147316295	-0.144124504427108	0.244198691276985	0.100297816754578	NA	AC016027.1
AC002056.1	5.4491825580539	0.00719804284538333	0.192555899314814	0.940948641313709	NA	AC002056.1
TRMU	63.8287563203441	-0.151063822420017	0.131204005864434	0.144877962476261	0.349775505921913	TRMU
AL021392.1	3.80189017383607	0.0398439211034946	0.222043938293109	0.590245366922634	NA	AL021392.1
GRAMD4	766.871899515934	0.137488957942967	0.102012467351733	0.122737381551648	0.318256973111115	GRAMD4
CELSR1	65.7042824923345	-0.225237286170322	0.163774238919503	0.0448488024819778	0.175176168939486	CELSR1
BID	4106.57169811658	-0.319177913245882	0.142292633691987	0.00336279391651487	0.0360066333259818	BID
CRELD2	248.019174555613	0.264836494022685	0.139047458281654	0.0134923458817746	0.084528234968892	CRELD2
PARVB	956.624423771247	0.0246460933473968	0.0921556724666783	0.765682118450316	0.882326401502909	PARVB
PI4KAP2	28.4061613955246	-0.0452769825269768	0.165368579590328	0.67386511171563	0.830938446286169	PI4KAP2
ZC3H7B	582.234947395439	0.130997741932655	0.151188312918651	0.227749844592155	0.457944187485545	ZC3H7B
TEF	21.8394019743494	0.282481758981045	0.245972002222886	0.0145370232331698	0.0886164611918152	TEF
TOB2	468.252385892294	-0.27614504026802	0.131825548177118	0.00824048866319583	0.0627271680138096	TOB2
POLR3H	112.268944921045	0.0649560422864674	0.144041766190391	0.54291726935713	0.741735165030127	POLR3H
PMM1	72.0471336742781	0.133192088542946	0.123441289607968	0.184817042579487	0.403478115867035	PMM1
DESI1	1164.33057136073	0.10757290304868	0.0816647241005072	0.151899726336223	0.35908141347683	DESI1
XRCC6	2769.04625741344	0.0103533670210605	0.0781105248289943	0.886270867645163	0.944477709960561	XRCC6
SNU13	733.576208754688	0.147132275507112	0.0779561705842064	0.0415487596367518	0.167620002474754	SNU13
C22orf46	38.2292400503411	0.00333683344982902	0.187694478217752	0.973385213404462	0.986644765557672	C22orf46
HSCB	53.8257224715797	0.379142127345898	0.138438228652715	0.000436898880035689	0.0102783759610528	HSCB
COMT	1352.96928264246	-0.0545452947720114	0.0882383429675714	0.495049123539987	0.70466691470039	COMT
ARVCF	12.241530737165	-0.0942796225635327	0.190736930767082	0.35528421949351	0.591470523779731	ARVCF
TANGO2	266.694462696729	-0.135259300455329	0.0949312060785253	0.109543026947548	0.299037832475549	TANGO2
AC006547.1	8.10148460277614	-0.100965583714914	0.203460854584007	0.295039965607589	NA	AC006547.1
ZDHHC8	196.071606224936	0.0169613394328505	0.116369356632453	0.861270926175898	0.930999217922122	ZDHHC8
HIRA	46.9817103806173	-0.00377484182677576	0.150045400986508	0.971972486887186	0.985665384642889	HIRA
AC000068.1	5.4534197850621	-0.127198350856811	0.216526347720276	0.176247797048593	NA	AC000068.1
UFD1	693.81324542999	-0.176762698520705	0.079421426921315	0.0158752216050612	0.0936185708633284	UFD1
CDC45	4.82625830184105	-0.000611534089581014	0.211710445890676	0.993999561281059	NA	CDC45
GNB1L	26.3339257203462	-0.0197473280830076	0.160574897300367	0.854619126542844	0.927442059079064	GNB1L
AC007663.1	3.00559721278815	-0.00565592796160932	0.222052281505896	0.936132276753364	NA	AC007663.1
DGCR6L	104.293724382169	0.238481310905552	0.132976667617577	0.0228303473108426	0.116392590505046	DGCR6L
TXNRD2	466.268381870854	-0.101662561605014	0.102262500314732	0.254692501455631	0.489602550480742	TXNRD2
PANX2	94.5666661573863	-0.110837090889042	0.167607746856246	0.307942639470471	0.546815961896554	PANX2
TRABD	707.472365451945	0.0905784186429019	0.0957037614782685	0.286988938183591	0.52502327158034	TRABD
AL022328.4	18.5463657677891	0.113908980612571	0.195153691054253	0.262761868738968	0.497929204031546	AL022328.4
TUBGCP6	250.332281100273	-0.00470561537329	0.105355838724376	0.95881555940622	0.97785716432292	TUBGCP6
MAPK12	24.2440179232856	-0.00319430091530858	0.172289049604189	0.975964405357498	0.987672788630987	MAPK12
MAPK11	15.1778409620116	0.0864273969870812	0.167619098479853	0.423845972710418	0.64974998941545	MAPK11
MEI1	429.818779973162	-0.290876747267214	0.155309221434171	0.00964410225336433	0.0687492649869809	MEI1
AL021453.1	74.3707043659078	0.27401409149498	0.180208784708693	0.0178484541839615	0.100768446575691	AL021453.1
TNFRSF13C	15.4664281896643	0.0821240348957754	0.229302615929741	0.289600536496763	0.527977853530575	TNFRSF13C
WBP2NL	86.9357012839855	0.0652416376899135	0.158199864543269	0.546569561542232	0.744203053925425	WBP2NL
NAGA	3627.23820443626	0.218265629413602	0.0967991812342694	0.0108372346740633	0.0741038581610573	NAGA
FAM109B	31.4403449644463	0.0689407731044289	0.158652472600456	0.524247058843595	0.728992366864401	FAM109B
CCDC134	325.362284265018	0.138685992668138	0.123433289961946	0.167389620049469	0.379788652766052	CCDC134
HMGXB4	559.142866626808	0.0120696969025136	0.086478715523855	0.878089227386299	0.94027745304645	HMGXB4
AL008635.1	37.2086075912115	0.159368803631558	0.182450580433046	0.143249028807156	0.34794303806176	AL008635.1
Z82244.2	2.49125919696562	0.0993739250837191	0.227129589343619	0.231623899327133	NA	Z82244.2
MCM5	480.607596643882	0.057514263562767	0.0867654212170712	0.465932686774831	0.682739068075299	MCM5
HMOX1	2284.77438892848	-0.263979062826048	0.186566752402975	0.0221747305472674	0.1144697483604	HMOX1
GUCD1	1727.363803207	0.0213367528518468	0.0746479856580134	0.759376706416601	0.878806856835988	GUCD1
CACNG2	14.1752031579122	-0.104816101778456	0.211191586473186	0.258793095961648	0.493978174954897	CACNG2
LARGE1	30.4282889758946	0.0948768652608051	0.168352651951342	0.380538752265798	0.61346589261934	LARGE1
APOBEC3H	6.35427222447609	0.164306380917736	0.293600714069834	0.0454977471484323	NA	APOBEC3H
Z82180.1	17.0022890081259	0.183577224155731	0.203818601590369	0.0850837630718413	0.257290968467246	Z82180.1
MPST	295.479150192649	0.0852234982226257	0.151822785417536	0.430428779974193	0.653392367176876	MPST
AL022311.1	14.0381103090848	-0.194840419475415	0.198298330160994	0.0737497449383809	0.234840515911966	AL022311.1
C22orf23	16.5731340448733	-0.04157777632909	0.191147313913901	0.673972950430526	0.830938446286169	C22orf23
POLR2F	272.128847845811	0.0783185443776936	0.111898101574561	0.40866917797305	0.636776039391863	POLR2F
PICK1	81.8830060029815	-0.264782781265126	0.199709275660162	0.021807044195439	0.113375167939138	PICK1
BAIAP2L2	4.34000098401771	-0.176158178963417	0.266895888726826	0.0527618753320838	NA	BAIAP2L2
YDJC	77.3682552674821	0.113731330693826	0.125537024756782	0.261476148788052	0.496665938720458	YDJC
SDF2L1	103.557934373595	0.241271897765214	0.16103315830592	0.0317970046608994	0.142136796062643	SDF2L1
PPIL2	316.659348224099	-0.141198318900624	0.101370368645551	0.111342824878234	0.300935359718511	PPIL2
YPEL1	17.7091118815188	-0.0412107697059565	0.166754357364856	0.701087539657071	0.846404563190038	YPEL1
ZNF74	11.7083066839285	0.131765102880245	0.202524659280089	0.190405804291657	0.410683261788407	ZNF74
KLHL22	111.129352075331	-0.00548163703404702	0.117354170243918	0.955180002702103	0.976637918846998	KLHL22
CABIN1	510.445899094193	0.0546238100900134	0.119588612059071	0.579587566770962	0.767447353819323	CABIN1
KREMEN1	517.559767612858	0.0598803556424396	0.185669975934364	0.558394767426216	0.752916617811982	KREMEN1
