NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_DN	200	173		
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_UP	200	170		
GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_DN	200	170		
GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP	199	168		
GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	199	178		
GSE41867_NAIVE_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	200	171		
GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_DN	195	159		
GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_UP	186	105		
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN	200	181		
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP	200	173		
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN	199	177		
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP	199	173		
GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_DN	200	182		
GSE41867_NAIVE_VS_DAY30_LCMV_CLONE13_EXHAUSTED_CD8_TCELL_UP	192	148		
GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	200	177		
GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	200	179		
GSE41867_NAIVE_VS_DAY6_LCMV_EFFECTOR_CD8_TCELL_DN	200	171		
GSE41867_NAIVE_VS_DAY6_LCMV_EFFECTOR_CD8_TCELL_UP	200	182		
GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	199	169		
GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	200	149		
GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	194	137		
GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	200	170		
GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN	200	174		
GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP	200	163		
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	200	176		
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_UP	200	178		
GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	199	161		
GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	199	150		
GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	167		
GSE41978_ID2_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	199	159		
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	171		
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	144		
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_DN	200	163		
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_UP	200	148		
GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	143		
GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	146		
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	166		
GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	157		
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	155		
GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP	200	127		
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_DN	200	165		
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP	200	171		
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_DN	200	147		
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_UP	200	173		
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_DN	200	165		
GSE42021_CD24HI_VS_CD24INT_TREG_THYMUS_UP	200	176		
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_DN	199	159		
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_UP	200	162		
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN	200	145		
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_UP	199	153		
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_DN	200	153		
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP	200	171		
GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_DN	200	151		
GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_UP	199	151		
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_DN	196	148		
GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_UP	197	155		
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN	200	175		
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_UP	200	170		
GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_DN	199	156		
GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_UP	200	166		
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN	200	153		
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP	199	157		
GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_DN	200	164		
GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_UP	200	153		
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN	200	176		
GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP	198	167		
GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN	200	177		
GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_UP	200	168		
GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_DN	200	160		
GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP	200	177		
GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_DN	197	147		
GSE42021_TREG_PLN_VS_CD24LO_TREG_THYMUS_UP	196	157		
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_DN	200	161		
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_UP	197	150		
GSE42021_TREG_VS_TCONV_PLN_DN	199	171		
GSE42021_TREG_VS_TCONV_PLN_UP	200	164		
GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_DN	197	135		
GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_UP	200	177		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN	199	169		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP	200	181		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN	200	177		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_UP	200	177		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN	199	170		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_UP	200	184		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_8H_DN	197	144		
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_8H_UP	200	172		
GSE42724_B1_BCELL_VS_PLASMABLAST_DN	200	172		
GSE42724_B1_BCELL_VS_PLASMABLAST_UP	199	163		
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_DN	200	173		
GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP	199	180		
GSE42724_MEMORY_VS_B1_BCELL_DN	197	161		
GSE42724_MEMORY_VS_B1_BCELL_UP	200	161		
GSE42724_NAIVE_BCELL_VS_PLASMABLAST_DN	198	158		
GSE42724_NAIVE_BCELL_VS_PLASMABLAST_UP	197	155		
GSE42724_NAIVE_VS_B1_BCELL_DN	199	165		
GSE42724_NAIVE_VS_B1_BCELL_UP	200	160		
GSE42724_NAIVE_VS_MEMORY_BCELL_DN	200	173		
GSE42724_NAIVE_VS_MEMORY_BCELL_UP	200	161		
GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_DN	199	162		
GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP	200	183		
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_DN	200	152		
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP	200	151		
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN	200	172		
GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_UP	200	166		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_DN	198	144		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_UP	199	162		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_DN	199	166		
GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_UP	200	165		
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	200	157		
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	199	164		
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_DN	194	123		
GSE43863_NAIVE_VS_LY6C_INT_CXCR5POS_CD4_EFF_TCELL_D6_LCMV_UP	197	142		
GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_DN	197	157		
GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_UP	193	111		
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN	200	179		
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_UP	200	173		
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN	200	174		
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_UP	200	171		
GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_DN	185	109		
GSE43863_NAIVE_VS_MEMORY_TH1_CD4_TCELL_D150_LCMV_UP	189	123		
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN	193	122		
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_UP	197	163		
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_DN	189	114		
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_UP	194	137		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	199	159		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_UP	200	169		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	200	148		
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	199	151		
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	199	154		
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	199	171		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	200	176		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_UP	200	164		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	200	141		
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP	200	181		
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	200	177		
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	200	167		
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN	200	172		
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_UP	200	134		
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN	200	178		
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP	200	177		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_DN	200	158		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_UP	200	166		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	199	147		
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	158		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN	200	169		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_UP	199	161		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	155		
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	168		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_DN	200	142		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_UP	200	171		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	156		
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	199	158		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_DN	200	163		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP	200	176		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	156		
GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	163		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_DN	200	134		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_UP	200	166		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	149		
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	199	170		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_DN	199	148		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP	200	163		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	200	161		
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	200	164		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	200	170		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP	200	154		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_DN	200	154		
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP	200	157		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	200	172		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP	200	167		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_DN	200	169		
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP	200	165		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_DN	200	143		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_UP	200	161		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_DN	200	151		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP	200	163		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_DN	200	153		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_UP	200	147		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_DN	200	159		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_UP	200	154		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_DN	200	153		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_UP	200	169		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_DN	200	165		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_UP	200	160		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN	200	150		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_UP	200	155		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_DN	200	157		
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_UP	200	159		
GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_DN	200	173		
GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_UP	200	135		
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	200	160		
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_UP	200	143		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	200	168		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_DN	200	177		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	200	169		
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP	200	157		
GSE44649_WT_VS_MIR155_KO_ACTIVATED_CD8_TCELL_DN	200	160		
GSE44649_WT_VS_MIR155_KO_ACTIVATED_CD8_TCELL_UP	199	173		
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_DN	200	159		
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP	198	157		
GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN	197	169		
GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_UP	200	175		
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN	199	174		
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_UP	198	168		
GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_DN	200	159		
GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_UP	200	157		
GSE45365_BCELL_VS_CD8_TCELL_DN	191	107		
GSE45365_BCELL_VS_CD8_TCELL_UP	190	103		
GSE45365_CD8A_DC_VS_CD11B_DC_DN	198	157		
GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_DN	196	145		
GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_MCMV_INFECTION_DN	191	112		
GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_MCMV_INFECTION_UP	198	130		
GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_UP	195	139		
GSE45365_CD8A_DC_VS_CD11B_DC_UP	197	154		
GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_DN	195	153		
GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_UP	200	152		
GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_DN	196	151		
GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_UP	200	172		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_DN	196	129		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_DN	192	132		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_UP	194	148		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_UP	189	152		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_DN	200	171		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_DN	199	182		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_UP	197	164		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_UP	200	175		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8_TCELL_IFNAR_KO_DN	195	120		
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8_TCELL_IFNAR_KO_UP	192	121		
GSE45365_NK_CELL_VS_BCELL_DN	145	103		
GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_DN	199	176		
GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_UP	199	169		
GSE45365_NK_CELL_VS_BCELL_UP	198	170		
GSE45365_NK_CELL_VS_CD11B_DC_DN	199	172		
GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_DN	200	172		
GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_UP	200	151		
GSE45365_NK_CELL_VS_CD11B_DC_UP	199	131		
GSE45365_NK_CELL_VS_CD8A_DC_DN	199	123		
GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_DN	194	135		
GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_UP	195	126		
GSE45365_NK_CELL_VS_CD8A_DC_UP	200	162		
GSE45365_NK_CELL_VS_CD8_TCELL_DN	191	125		
GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_DN	200	160		
GSE45365_NK_CELL_VS_CD8_TCELL_MCMV_INFECTION_UP	198	181		
GSE45365_NK_CELL_VS_CD8_TCELL_UP	159	131		
GSE45365_WT_VS_IFNAR_KO_BCELL_DN	192	125		
GSE45365_WT_VS_IFNAR_KO_BCELL_MCMV_INFECTION_DN	196	134		
GSE45365_WT_VS_IFNAR_KO_BCELL_MCMV_INFECTION_UP	184	133		
GSE45365_WT_VS_IFNAR_KO_BCELL_UP	195	153		
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_DN	191	137		
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN	191	117		
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_UP	193	155		
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_UP	196	144		
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_DN	199	171		
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_MCMV_INFECTION_DN	193	117		
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_MCMV_INFECTION_UP	199	175		
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_UP	197	163		
GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN	195	157		
GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_UP	198	173		
GSE45739_NRAS_KO_VS_WT_ACD3_ACD28_STIM_CD4_TCELL_DN	198	159		
GSE45739_NRAS_KO_VS_WT_ACD3_ACD28_STIM_CD4_TCELL_UP	200	177		
GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_DN	197	163		
GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP	200	177		
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_DN	199	156		
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_UP	200	177		
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN	200	164		
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_UP	200	168		
GSE45837_WT_VS_GFI1_KO_PDC_DN	200	162		
GSE45837_WT_VS_GFI1_KO_PDC_UP	195	130		
GSE45881_CXCR6HI_VS_CXCR1LO_COLONIC_LAMINA_PROPRIA_DN	199	169		
GSE45881_CXCR6HI_VS_CXCR1LO_COLONIC_LAMINA_PROPRIA_UP	200	173		
GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN	180	162		
GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP	174	154		
GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_DN	156	129		
GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_UP	160	130		
GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_DN	122	92		
GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_UP	155	118		
GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN	157	134		
GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP	157	124		
GSE4590_SMALL_VS_LARGE_PRE_BCELL_DN	160	125		
GSE4590_SMALL_VS_LARGE_PRE_BCELL_UP	175	141		
GSE4590_SMALL_VS_VPREB_POS_LARGE_PRE_BCELL_DN	160	119		
GSE4590_SMALL_VS_VPREB_POS_LARGE_PRE_BCELL_UP	168	141		
GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_DN	194	156		
GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_UP	195	140		
GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_DN	200	173		
GSE46143_CTRL_VS_LMP2A_TRANSDUCED_CD10_POS_GC_BCELL_UP	200	155		
GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_DN	197	166		
GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_UP	196	157		
GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_DN	195	135		
GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_UP	199	153		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN	193	134		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_UP	197	143		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN	193	144		
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_UP	199	157		
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN	199	176		
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP	196	164		
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_BCELL_DN	199	161		
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_BCELL_UP	190	118		
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_DN	200	170		
