NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE6875_WT_VS_FOXP3_KO_TREG_UP	GSE6875_WT_VS_FOXP3_KO_TREG_UP		170	-0.1827686	-0.905798	0.6237219	0.70192057	1.0	2225	tags=20%, list=16%, signal=23%	
GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN	GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN		153	-0.19881395	-0.90545243	0.6350211	0.7022475	1.0	2028	tags=20%, list=14%, signal=23%	
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_DN	GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_DN		139	-0.17539349	-0.9047858	0.6961207	0.70324326	1.0	2704	tags=25%, list=19%, signal=31%	
GSE36527_CD62L_HIGH_CD69_NEG_VS_CD62L_LOW_CD69_POS_TREG_KLRG1_NEG_DN	GSE36527_CD62L_HIGH_CD69_NEG_VS_CD62L_LOW_CD69_POS_TREG_KLRG1_NEG_DN		145	-0.1929142	-0.90393007	0.64025694	0.7046689	1.0	1840	tags=17%, list=13%, signal=19%	
GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN	GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN		177	-0.2094745	-0.90361184	0.6023392	0.70493877	1.0	2568	tags=24%, list=18%, signal=29%	
GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_DN	GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_DN		170	-0.20097871	-0.90328866	0.60851926	0.70519453	1.0	2293	tags=23%, list=16%, signal=27%	
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_DN	GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_DN		111	-0.1938293	-0.9032697	0.6155462	0.70485675	1.0	3100	tags=29%, list=22%, signal=37%	
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_UP	GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_UP		155	-0.20613007	-0.90326023	0.6167401	0.7045077	1.0	2142	tags=19%, list=15%, signal=23%	
GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_UP	GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_UP		169	-0.19426599	-0.9030634	0.62753034	0.7045303	1.0	1792	tags=18%, list=13%, signal=20%	
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_DN	GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_DN		139	-0.19790459	-0.9030535	0.6872146	0.70418274	1.0	2241	tags=19%, list=16%, signal=23%	
GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_UP	GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_UP		94	-0.20175152	-0.9029554	0.63274336	0.704006	1.0	2868	tags=27%, list=20%, signal=33%	
GSE26928_CENTR_MEMORY_VS_CXCR5_POS_CD4_TCELL_UP	GSE26928_CENTR_MEMORY_VS_CXCR5_POS_CD4_TCELL_UP		123	-0.19605137	-0.9028128	0.62916666	0.70392954	1.0	2352	tags=20%, list=17%, signal=24%	
GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH2_UP	GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH2_UP		157	-0.1808477	-0.9027953	0.6473029	0.7035945	1.0	2942	tags=27%, list=21%, signal=33%	
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP	GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP		162	-0.18039797	-0.9027589	0.62761503	0.70329183	1.0	3080	tags=25%, list=22%, signal=32%	
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_UP	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_UP		148	-0.21476544	-0.9025408	0.5966736	0.7033461	1.0	3146	tags=28%, list=22%, signal=35%	
GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_DN	GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_DN		155	-0.1879279	-0.90237975	0.6283367	0.7033104	1.0	2444	tags=23%, list=17%, signal=28%	
GSE14308_TH17_VS_INDUCED_TREG_DN	GSE14308_TH17_VS_INDUCED_TREG_DN		163	-0.18943065	-0.9023346	0.5987395	0.70303327	1.0	2774	tags=26%, list=20%, signal=32%	
GSE26023_PHD3_KO_VS_WT_NEUTROPHIL_HYPOXIA_DN	GSE26023_PHD3_KO_VS_WT_NEUTROPHIL_HYPOXIA_DN		147	-0.17423889	-0.90148824	0.66444445	0.7043781	1.0	2926	tags=25%, list=21%, signal=31%	
GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_DN	GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_DN		143	-0.18930738	-0.9013704	0.6383442	0.70426023	1.0	1176	tags=13%, list=8%, signal=14%	
GSE411_UNSTIM_VS_100MIN_IL6_STIM_MACROPHAGE_UP	GSE411_UNSTIM_VS_100MIN_IL6_STIM_MACROPHAGE_UP		177	-0.18882723	-0.9010707	0.6816406	0.70448345	1.0	2974	tags=27%, list=21%, signal=33%	
GSE13887_RESTING_VS_ACT_CD4_TCELL_DN	GSE13887_RESTING_VS_ACT_CD4_TCELL_DN		111	-0.17306787	-0.9008387	0.6993464	0.7045793	1.0	3041	tags=24%, list=21%, signal=31%	
GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_DN	GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_DN		145	-0.18263677	-0.90068424	0.64154786	0.7045226	1.0	1895	tags=17%, list=13%, signal=20%	
GSE27786_NEUTROPHIL_VS_MONO_MAC_DN	GSE27786_NEUTROPHIL_VS_MONO_MAC_DN		166	-0.17781697	-0.90029097	0.64056224	0.7049764	1.0	3082	tags=27%, list=22%, signal=34%	
GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_UP	GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_UP		163	-0.19155392	-0.9000872	0.65148515	0.7050307	1.0	2081	tags=20%, list=15%, signal=23%	
GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP	GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP		150	-0.18008275	-0.8993764	0.64484125	0.7061042	1.0	2204	tags=19%, list=16%, signal=23%	
GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_UP	GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_UP		151	-0.20683967	-0.8976666	0.6262425	0.7091499	1.0	2345	tags=22%, list=17%, signal=26%	
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_DN	GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_DN		175	-0.216728	-0.89745706	0.58943087	0.7091921	1.0	2626	tags=27%, list=18%, signal=33%	
GSE2585_CTEC_VS_MTEC_THYMUS_UP	GSE2585_CTEC_VS_MTEC_THYMUS_UP		161	-0.18259317	-0.8974562	0.641189	0.7088259	1.0	3251	tags=28%, list=23%, signal=36%	
GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP	GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP		178	-0.19891532	-0.89736426	0.5901288	0.708634	1.0	2812	tags=26%, list=20%, signal=33%	
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_MAC_DN	GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_MAC_DN		165	-0.19050165	-0.8967933	0.6322314	0.70940197	1.0	2054	tags=19%, list=14%, signal=22%	
GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_UP	GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_UP		181	-0.20524876	-0.894713	0.59692895	0.7131056	1.0	2719	tags=25%, list=19%, signal=31%	
GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_UP	GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_UP		122	-0.19734219	-0.894578	0.6325301	0.7130045	1.0	2891	tags=25%, list=20%, signal=32%	
GSE28237_EARLY_VS_LATE_GC_BCELL_DN	GSE28237_EARLY_VS_LATE_GC_BCELL_DN		161	-0.21610449	-0.89412063	0.5931864	0.71352965	1.0	2660	tags=23%, list=19%, signal=28%	
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP	GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP		165	-0.20389822	-0.89380586	0.6	0.71379507	1.0	1675	tags=18%, list=12%, signal=20%	
GSE10325_CD4_TCELL_VS_MYELOID_DN	GSE10325_CD4_TCELL_VS_MYELOID_DN		173	-0.24480823	-0.8923606	0.6036697	0.71627575	1.0	1874	tags=23%, list=13%, signal=26%	
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_DN	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_DN		157	-0.23144685	-0.891672	0.5543933	0.7172393	1.0	2956	tags=32%, list=21%, signal=40%	
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_UP	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_UP		154	-0.19096166	-0.8914311	0.65909094	0.71737033	1.0	2214	tags=19%, list=16%, signal=23%	
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN		174	-0.17679097	-0.89102435	0.6784232	0.71780825	1.0	2668	tags=21%, list=19%, signal=26%	
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN	GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN		178	-0.21789189	-0.890695	0.56573707	0.71810323	1.0	3366	tags=31%, list=24%, signal=41%	
GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDC_DN	GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDC_DN		172	-0.1900238	-0.890675	0.6321627	0.71777886	1.0	3139	tags=27%, list=22%, signal=34%	
GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP	GSE5542_UNTREATED_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP		168	-0.17865053	-0.8905509	0.694	0.71765506	1.0	2437	tags=21%, list=17%, signal=25%	
GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP	GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP		156	-0.19767931	-0.88949466	0.5846774	0.7194443	1.0	3226	tags=30%, list=23%, signal=39%	
GSE24726_WT_VS_E2_2_KO_PDC_DAY4_POST_DELETION_UP	GSE24726_WT_VS_E2_2_KO_PDC_DAY4_POST_DELETION_UP		183	-0.2186525	-0.8891011	0.5869981	0.7198465	1.0	1994	tags=21%, list=14%, signal=24%	
GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP	GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP		158	-0.1857258	-0.88851744	0.62839246	0.72064453	1.0	587	tags=9%, list=4%, signal=9%	
GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG2_AND_FOXP3_TRASDUCED_DN	GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG2_AND_FOXP3_TRASDUCED_DN		135	-0.19500338	-0.888162	0.60749507	0.72096646	1.0	3753	tags=33%, list=26%, signal=45%	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_UP	GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_UP		121	-0.2237989	-0.8879931	0.6650943	0.7209413	1.0	2990	tags=29%, list=21%, signal=36%	
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_UP	GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_UP		162	-0.19738504	-0.8878624	0.6	0.72083455	1.0	1696	tags=15%, list=12%, signal=17%	
GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP	GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP		170	-0.1745703	-0.8868499	0.67932487	0.7224531	1.0	3195	tags=25%, list=22%, signal=31%	
GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN	GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN		146	-0.19325744	-0.88651925	0.65688485	0.7227343	1.0	1609	tags=16%, list=11%, signal=18%	
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN	GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN		174	-0.19750887	-0.88628244	0.5967742	0.72285604	1.0	2250	tags=20%, list=16%, signal=24%	
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP	GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP		149	-0.19070464	-0.8861772	0.6409091	0.7226877	1.0	3705	tags=34%, list=26%, signal=45%	
GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN	GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN		183	-0.27618626	-0.8851233	0.5473888	0.7243796	1.0	2864	tags=28%, list=20%, signal=35%	
GSE2826_WT_VS_XID_BCELL_DN	GSE2826_WT_VS_XID_BCELL_DN		154	-0.19910446	-0.8849661	0.6606335	0.72432274	1.0	2595	tags=25%, list=18%, signal=30%	
GSE22589_HIV_VS_HIV_AND_SIV_INFECTED_DC_DN	GSE22589_HIV_VS_HIV_AND_SIV_INFECTED_DC_DN		162	-0.19567405	-0.8845316	0.62291664	0.7248187	1.0	3313	tags=30%, list=23%, signal=39%	
GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP	GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP		149	-0.18203102	-0.884421	0.64837396	0.7246584	1.0	3286	tags=30%, list=23%, signal=38%	
GSE40274_FOXP3_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_FOXP3_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		162	-0.17033161	-0.8833016	0.7360825	0.72652054	1.0	2813	tags=24%, list=20%, signal=30%	
GSE17721_POLYIC_VS_PAM3CSK4_8H_BMDC_DN	GSE17721_POLYIC_VS_PAM3CSK4_8H_BMDC_DN		172	-0.1916539	-0.8831998	0.6217304	0.7263608	1.0	3263	tags=28%, list=23%, signal=36%	
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN	GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN		179	-0.26073772	-0.8830632	0.58317757	0.7262755	1.0	2884	tags=32%, list=20%, signal=40%	
GSE15215_CD2_POS_VS_NEG_PDC_UP	GSE15215_CD2_POS_VS_NEG_PDC_UP		146	-0.19827484	-0.88155156	0.6325678	0.72888535	1.0	2843	tags=27%, list=20%, signal=33%	
GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN	GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN		169	-0.19856656	-0.8810132	0.5914634	0.7296213	1.0	2898	tags=30%, list=20%, signal=37%	
GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN	GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN		168	-0.17440212	-0.8805123	0.6828753	0.7302171	1.0	1766	tags=17%, list=12%, signal=19%	
GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_UP	GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_UP		174	-0.20767207	-0.87848884	0.59009904	0.7337982	1.0	2443	tags=22%, list=17%, signal=26%	
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_UP	GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_UP		178	-0.2078196	-0.8783467	0.5948617	0.7337036	1.0	3553	tags=35%, list=25%, signal=46%	
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_PDC_DN	GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_PDC_DN		134	-0.17938349	-0.877804	0.74369746	0.7344217	1.0	2320	tags=21%, list=16%, signal=25%	
GSE3982_NKCELL_VS_TH2_DN	GSE3982_NKCELL_VS_TH2_DN		169	-0.1881102	-0.8774033	0.6165254	0.7348034	1.0	4269	tags=41%, list=30%, signal=58%	
GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_DN	GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_DN		157	-0.18173027	-0.87734705	0.68711656	0.7345374	1.0	2153	tags=19%, list=15%, signal=22%	
GSE17721_POLYIC_VS_GARDIQUIMOD_2H_BMDC_UP	GSE17721_POLYIC_VS_GARDIQUIMOD_2H_BMDC_UP		153	-0.18379508	-0.87561363	0.7403101	0.73753905	1.0	2103	tags=20%, list=15%, signal=23%	
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_UP	GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_UP		144	-0.19908398	-0.87546706	0.67099565	0.7374454	1.0	2765	tags=25%, list=19%, signal=31%	
GSE9037_CTRL_VS_LPS_1H_STIM_IRAK4_KO_BMDM_DN	GSE9037_CTRL_VS_LPS_1H_STIM_IRAK4_KO_BMDM_DN		152	-0.19479677	-0.87488806	0.61764705	0.73822814	1.0	1742	tags=18%, list=12%, signal=20%	
GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_UP	GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_UP		128	-0.22586851	-0.8738427	0.6778043	0.73988366	1.0	1743	tags=19%, list=12%, signal=21%	
GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN	GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN		158	-0.20878373	-0.87351674	0.6615385	0.74013394	1.0	1396	tags=15%, list=10%, signal=17%	
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_UP	GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_UP		168	-0.17606638	-0.87350154	0.71681416	0.7397896	1.0	2780	tags=25%, list=20%, signal=31%	
GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_DN	GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_DN		160	-0.17874943	-0.8731401	0.7116279	0.7401436	1.0	2893	tags=26%, list=20%, signal=33%	
GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP	GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP		152	-0.16616906	-0.87300175	0.76701033	0.74005413	1.0	2870	tags=22%, list=20%, signal=28%	
GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_DN	GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_DN		180	-0.17908871	-0.87287796	0.6875	0.7399193	1.0	1449	tags=14%, list=10%, signal=16%	
GSE3982_MAC_VS_BASOPHIL_DN	GSE3982_MAC_VS_BASOPHIL_DN		150	-0.18130831	-0.8725605	0.66064256	0.74014515	1.0	2931	tags=24%, list=21%, signal=30%	
GSE27786_CD4_TCELL_VS_NKTCELL_UP	GSE27786_CD4_TCELL_VS_NKTCELL_UP		176	-0.16517116	-0.8721062	0.7801147	0.7406582	1.0	3002	tags=24%, list=21%, signal=31%	
GSE27786_LIN_NEG_VS_NKCELL_UP	GSE27786_LIN_NEG_VS_NKCELL_UP		156	-0.18456046	-0.87120044	0.6742268	0.7420297	1.0	2812	tags=25%, list=20%, signal=31%	
GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_UP	GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_UP		116	-0.20178333	-0.87023526	0.66041666	0.7435719	1.0	1872	tags=20%, list=13%, signal=23%	
GSE21063_WT_VS_NFATC1_KO_BCELL_UP	GSE21063_WT_VS_NFATC1_KO_BCELL_UP		141	-0.2028464	-0.8702	0.71596247	0.74326557	1.0	2886	tags=27%, list=20%, signal=33%	
GSE15930_STIM_VS_STIM_AND_IL12_72H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_IL12_72H_CD8_T_CELL_UP		166	-0.17863528	-0.87016284	0.6883629	0.74294585	1.0	2699	tags=25%, list=19%, signal=31%	
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN		176	-0.16843641	-0.8698055	0.71457905	0.7432801	1.0	3285	tags=29%, list=23%, signal=37%	
GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN	GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN		186	-0.26828256	-0.8686722	0.54633206	0.74502677	1.0	2885	tags=30%, list=20%, signal=37%	
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP	GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP		157	-0.19498524	-0.86858857	0.6918367	0.7448168	1.0	1482	tags=15%, list=10%, signal=16%	
GSE22033_WT_VS_PPARG_KO_MEF_DN	GSE22033_WT_VS_PPARG_KO_MEF_DN		157	-0.18133488	-0.8684131	0.71283096	0.7447853	1.0	1886	tags=18%, list=13%, signal=21%	
GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_DN	GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_DN		162	-0.20517845	-0.86838907	0.6438632	0.7444474	1.0	2130	tags=21%, list=15%, signal=24%	
GSE7852_LN_VS_THYMUS_TREG_DN	GSE7852_LN_VS_THYMUS_TREG_DN		180	-0.16958952	-0.86794746	0.7413793	0.74491626	1.0	2995	tags=24%, list=21%, signal=30%	
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN	GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN		154	-0.17528087	-0.8673402	0.76150626	0.7456628	1.0	2013	tags=18%, list=14%, signal=20%	
GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP		157	-0.1819823	-0.8661858	0.6843267	0.74756354	1.0	3455	tags=33%, list=24%, signal=43%	
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_DN	GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_DN		173	-0.1982532	-0.86452043	0.6282051	0.750371	1.0	1691	tags=18%, list=12%, signal=21%	
GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_MAC_UP	GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_MAC_UP		167	-0.16950849	-0.8643846	0.7494866	0.75026023	1.0	2277	tags=19%, list=16%, signal=23%	
GSE2405_S_AUREUS_VS_A_PHAGOCYTOPHILUM_NEUTROPHIL_DN	GSE2405_S_AUREUS_VS_A_PHAGOCYTOPHILUM_NEUTROPHIL_DN		171	-0.20877798	-0.8636153	0.6314741	0.75132275	1.0	2363	tags=23%, list=17%, signal=27%	
GSE4984_GALECTIN1_VS_LPS_STIM_DC_DN	GSE4984_GALECTIN1_VS_LPS_STIM_DC_DN		139	-0.16596314	-0.8636015	0.7543478	0.75096697	1.0	1428	tags=13%, list=10%, signal=14%	
GSE17721_LPS_VS_CPG_0.5H_BMDC_DN	GSE17721_LPS_VS_CPG_0.5H_BMDC_DN		152	-0.17284326	-0.8634094	0.75714284	0.75094676	1.0	3470	tags=30%, list=24%, signal=40%	
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_DN	GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_DN		143	-0.23742749	-0.86254585	0.7007299	0.7521938	1.0	1483	tags=17%, list=10%, signal=19%	
GSE360_DC_VS_MAC_T_GONDII_UP	GSE360_DC_VS_MAC_T_GONDII_UP		147	-0.19205172	-0.86221886	0.68817204	0.75248057	1.0	2327	tags=21%, list=16%, signal=25%	
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN	GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN		154	-0.1999777	-0.86156553	0.67291665	0.7533582	1.0	2327	tags=22%, list=16%, signal=26%	
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN	GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN		174	-0.19078033	-0.85982054	0.66045547	0.75625074	1.0	2263	tags=20%, list=16%, signal=24%	
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN	GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_DN		153	-0.18315348	-0.8578927	0.75527424	0.75959647	1.0	2251	tags=20%, list=16%, signal=23%	
GSE3982_DC_VS_EFF_MEMORY_CD4_TCELL_DN	GSE3982_DC_VS_EFF_MEMORY_CD4_TCELL_DN		146	-0.16888596	-0.8571284	0.7621053	0.76067966	1.0	1561	tags=14%, list=11%, signal=16%	
GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN		158	-0.19596694	-0.8565584	0.6885246	0.76142764	1.0	1464	tags=14%, list=10%, signal=15%	
GSE2706_UNSTIM_VS_2H_R848_DC_UP	GSE2706_UNSTIM_VS_2H_R848_DC_UP		152	-0.20647301	-0.8565299	0.5926724	0.7610881	1.0	3114	tags=27%, list=22%, signal=34%	
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN		171	-0.22738571	-0.8564274	0.5581854	0.76091707	1.0	1664	tags=15%, list=12%, signal=17%	
GSE26488_CTRL_VS_PEPTIDE_INJECTION_OT2_THYMOCYTE_DN	GSE26488_CTRL_VS_PEPTIDE_INJECTION_OT2_THYMOCYTE_DN		165	-0.20708135	-0.8563335	0.6484848	0.76070243	1.0	2216	tags=22%, list=16%, signal=26%	
